customer_id,first_name,last_name,date_of_birth,gender,annual_income,occupation,city,state,customer_since,customer_status
1755,Aarush,Rajagopalan,1997-07-04,Female,129348.13,Government Employee,Bengaluru,Karnataka,2025-07-08,Active
1756,Vasatika,Dara,1989-03-15,Male,120000.0,Accountant,Mangaluru,Karnataka,2020-09-16,Active
1757,Jagrati,Nath,1997-01-01,Female,120000.0,Consultant,Mangaluru,Karnataka,2016-10-02,Active
1758,Nandini,Bhakta,1993-08-18,Female,191240.69,Accountant,Pune,Maharashtra,2022-08-11,Active
1759,Gautam,Pau,1986-12-26,Female,120000.0,Accountant,Kolkata,West Bengal,2017-05-22,Active
1760,Faris,Sharaf,2002-05-09,Male,120000.0,Student,Pune,Maharashtra,2024-08-22,Active
1761,Bimala,Jain,1962-08-15,Male,120000.0,Software Engineer,Pune,Maharashtra,2021-01-13,Active
1762,Balveer,Rajagopalan,1995-07-26,Male,120000.0,Consultant,Bengaluru,Karnataka,2014-11-07,Inactive
1763,Chandani,Ramakrishnan,1957-11-13,Female,120000.0,Self Employed,Mangaluru,Karnataka,2022-05-01,Inactive
1764,Jagrati,Sur,1956-05-18,Male,120000.0,Accountant,Kolkata,West Bengal,2022-05-15,Inactive
1765,Raksha,Gupta,1960-02-16,Female,120000.0,Self Employed,Mysuru,Karnataka,2012-03-17,Active
1766,Reyansh,Bakshi,1999-08-01,Female,120000.0,Government Employee,Mangaluru,Karnataka,2021-09-09,Active
1767,William,Suresh,1977-01-21,Female,120000.0,Government Employee,Jaipur,Rajasthan,2012-09-03,Active
1768,Darika,Tata,1986-12-09,Male,120000.0,Government Employee,Bengaluru,Karnataka,2025-05-31,Closed
1769,Shivani,Babu,1953-02-14,Male,120000.0,Student,Mangaluru,Karnataka,2017-05-17,Active
1770,Daksh,Nazareth,2004-03-18,Female,130228.29,Teacher,Kolkata,West Bengal,2023-11-14,Active
1771,Brijesh,Ravi,1958-08-24,Male,120000.0,Consultant,Kolkata,West Bengal,2015-03-16,Active
1772,Tara,Yadav,1960-09-27,Male,126999.95,Teacher,Chennai,Tamil Nadu,2024-03-17,Active
1773,Viraj,Bora,1953-02-10,Female,176426.71,Accountant,Delhi,Delhi,2024-02-11,Active
1774,Lohit,Suresh,1995-02-05,Male,120000.0,Doctor,Mysuru,Karnataka,2011-12-05,Inactive
1775,Urishilla,Bath,1967-02-12,Female,156189.15,Self Employed,Bengaluru,Karnataka,2023-07-14,Active
1776,Kalpit,Atwal,1962-04-29,Male,120000.0,Software Engineer,Pune,Maharashtra,2022-05-14,Active
1777,Chandresh,Mohanty,2004-08-12,Female,120000.0,Retired,Mumbai,Maharashtra,2013-04-04,Active
1778,Tanmayi,Garde,1990-10-28,Female,120000.0,Self Employed,Kolkata,West Bengal,2012-09-09,Active
1779,Hitesh,Comar,1984-06-07,Male,120000.0,Bank Employee,Mangaluru,Karnataka,2021-09-22,Closed
1780,Thomas,Bhatnagar,2005-05-06,Male,120000.0,Doctor,Delhi,Delhi,2015-01-19,Active
1781,Pooja,Nazareth,2000-10-26,Male,168757.1,Self Employed,Chennai,Tamil Nadu,2023-02-22,Active
1782,Neelima,Nair,1958-10-28,Male,120000.0,Software Engineer,Pune,Maharashtra,2023-03-29,Active
1783,Laksh,Nagy,2004-07-28,Male,120000.0,Student,Jaipur,Rajasthan,2015-03-25,Active
1784,Chakradev,Ghose,1973-06-07,Female,164047.27,Consultant,Delhi,Delhi,2012-09-04,Active
1785,Jai,Mahal,1960-03-19,Male,120000.0,Self Employed,Delhi,Delhi,2024-06-28,Active
1786,Ojasvi,Ganguly,1997-12-26,Male,120000.0,Sales Professional,Jaipur,Rajasthan,2017-11-23,Active
1787,Nitesh,Sarna,1967-03-08,Female,120000.0,Retired,Delhi,Delhi,2021-07-03,Active
1788,Banjeet,Deol,1957-05-28,Female,120000.0,Student,Chennai,Tamil Nadu,2025-01-22,Active
1789,Krisha,Dugar,1951-09-01,Female,120000.0,Accountant,Kolkata,West Bengal,2019-11-20,Active
1790,Faris,Ahuja,1951-02-04,Male,120000.0,Retired,Pune,Maharashtra,2014-08-27,Active
1791,Gaurav,Mander,1978-12-05,Male,120000.0,Bank Employee,Mangaluru,Karnataka,2023-05-27,Active
1792,Vamakshi,Date,1964-08-19,Male,120000.0,Self Employed,Chennai,Tamil Nadu,2014-01-14,Active
1793,Anika,Virk,1981-04-03,Male,120000.0,Accountant,Mumbai,Maharashtra,2018-08-12,Active
1794,William,Ghosh,1992-02-25,Male,120000.0,Government Employee,Bengaluru,Karnataka,2023-05-15,Active
1795,Baljiwan,Gole,1999-05-30,Male,120000.0,Teacher,Delhi,Delhi,2020-02-09,Active
1796,Gaurang,Mitra,1974-04-10,Male,120000.0,Retired,Hyderabad,Telangana,2018-09-23,Active
1797,Aayush,Keer,1963-08-30,Female,120000.0,Software Engineer,Jaipur,Rajasthan,2013-08-08,Active
1798,Girish,Pathak,2002-05-25,Male,120000.0,Software Engineer,Delhi,Delhi,2020-10-13,Active
1799,Yashica,Kanda,1982-03-12,Female,120000.0,Bank Employee,Pune,Maharashtra,2024-09-15,Inactive
1800,Sathvik,Malhotra,1954-03-20,Male,120000.0,Consultant,Jaipur,Rajasthan,2014-11-24,Inactive
1801,Isaiah,Dixit,1997-03-26,Female,120000.0,Government Employee,Delhi,Delhi,2019-09-03,Active
1802,Widisha,Goda,1961-06-22,Male,123570.17,Sales Professional,Chennai,Tamil Nadu,2023-01-02,Active
1803,Caleb,Bhagat,1994-06-27,Male,120000.0,Consultant,Mangaluru,Karnataka,2017-10-19,Active
1804,Bhavani,Kadakia,1980-03-07,Female,120000.0,Student,Kolkata,West Bengal,2015-11-18,Active
1805,Gaurika,Setty,1953-07-20,Male,120000.0,Doctor,Mumbai,Maharashtra,2013-05-18,Active
1806,Charles,Yogi,1962-07-28,Male,120000.0,Accountant,Chennai,Tamil Nadu,2014-04-17,Active
1807,Ayush,Sundaram,1985-08-23,Male,120000.0,Consultant,Kolkata,West Bengal,2013-07-30,Inactive
1808,Ekavir,Keer,1999-09-11,Other,120000.0,Doctor,Bengaluru,Karnataka,2019-03-04,Active
1809,Eshana,Saini,1964-02-16,Male,120000.0,Government Employee,Bengaluru,Karnataka,2024-04-24,Inactive
1810,Eshana,Karpe,2003-08-12,Male,120000.0,Retired,Mumbai,Maharashtra,2013-06-23,Active
1811,Eshana,Kari,1957-04-11,Male,120000.0,Accountant,Bengaluru,Karnataka,2015-08-21,Active
1812,Nitara,Iyengar,1976-02-27,Female,120000.0,Sales Professional,Delhi,Delhi,2015-05-11,Active
1813,Ethan,Sinha,1990-06-02,Male,120000.0,Teacher,Jaipur,Rajasthan,2019-11-05,Active
1814,Chatura,Sarin,1960-06-19,Male,120000.0,Government Employee,Pune,Maharashtra,2015-04-13,Active
1815,Suhani,Gokhale,1976-12-17,Female,120000.0,Accountant,Kolkata,West Bengal,2017-12-15,Active
1816,Laban,Shankar,1999-08-03,Male,120000.0,Teacher,Pune,Maharashtra,2014-11-27,Active
1817,Jagrati,Madan,1964-05-12,Male,120000.0,Doctor,Jaipur,Rajasthan,2017-04-26,Inactive
1818,Joshua,Balay,1997-09-15,Female,120000.0,Consultant,Mysuru,Karnataka,2021-04-11,Active
1819,Darpan,Mand,1959-11-22,Male,120000.0,Government Employee,Mumbai,Maharashtra,2013-06-29,Active
1820,Udyati,Shanker,1979-01-24,Male,121315.21,Self Employed,Pune,Maharashtra,2014-07-07,Inactive
1821,Hemal,Kannan,1970-09-09,Female,120000.0,Student,Bengaluru,Karnataka,2021-11-14,Active
1822,Naksh,Garde,1989-12-11,Female,120000.0,Accountant,Pune,Maharashtra,2021-01-02,Active
1823,Victor,Chadha,1978-08-14,Female,120000.0,Sales Professional,Jaipur,Rajasthan,2020-06-24,Active
1824,Vrinda,Kalita,1990-11-10,Female,120000.0,Retired,Hyderabad,Telangana,2019-08-29,Active
1825,Turvi,Mallick,1951-08-04,Male,120000.0,Teacher,Jaipur,Rajasthan,2024-01-09,Closed
1826,Priya,Koshy,1967-06-20,Female,120000.0,Business Owner,Mumbai,Maharashtra,2017-03-03,Active
1827,Radha,Kapadia,1990-11-15,Female,120000.0,Bank Employee,Jaipur,Rajasthan,2014-02-19,Active
1828,Abdul,Sahni,1953-08-12,Female,120000.0,Sales Professional,Bengaluru,Karnataka,2012-04-13,Active
1829,Upma,Thaman,1952-11-21,Male,120000.0,Self Employed,Jaipur,Rajasthan,2018-11-05,Active
1830,Meera,Srinivas,2004-11-27,Female,150517.63,Retired,Hyderabad,Telangana,2023-06-15,Active
1831,Guneet,Sethi,1984-04-22,Male,120000.0,Student,Chennai,Tamil Nadu,2015-09-11,Active
1832,Fiyaz,Arora,1997-10-09,Female,120000.0,Student,Kolkata,West Bengal,2024-01-20,Active
1833,Niharika,Kamdar,1959-08-20,Male,178182.46,Bank Employee,Jaipur,Rajasthan,2017-09-13,Active
1834,Chakrika,Khare,1994-09-04,Male,120000.0,Accountant,Jaipur,Rajasthan,2013-02-22,Active
1835,Amol,Srinivasan,1996-02-17,Female,120000.0,Self Employed,Mysuru,Karnataka,2016-10-15,Active
1836,Neel,Sharaf,1989-06-01,Male,120000.0,Self Employed,Chennai,Tamil Nadu,2024-04-25,Active
1837,Arjun,Sha,1982-02-28,Male,120000.0,Student,Jaipur,Rajasthan,2024-09-25,Active
1838,Lakshit,Ravi,1963-03-10,Male,120000.0,Student,Mangaluru,Karnataka,2025-01-15,Active
1839,Kamala,Shetty,1998-07-03,Female,120000.0,Teacher,Bengaluru,Karnataka,2022-05-18,Inactive
1840,Aarav,Bobal,1976-10-17,Female,120000.0,Accountant,Kolkata,West Bengal,2023-05-10,Active
1841,Gaurangi,Wali,1952-10-30,Male,120000.0,Sales Professional,Jaipur,Rajasthan,2016-08-24,Active
1842,Pooja,Madan,1998-02-08,Male,177613.36,Retired,Kolkata,West Bengal,2022-01-08,Active
1843,Sarthak,Buch,1992-10-28,Male,120000.0,Doctor,Kolkata,West Bengal,2017-04-24,Active
1844,Christopher,Varma,1996-07-06,Male,120000.0,Student,Pune,Maharashtra,2017-10-17,Active
1845,Charan,Choudhry,1976-08-30,Male,120000.0,Teacher,Mangaluru,Karnataka,2017-10-27,Inactive
1846,Udyati,Baria,1975-06-25,Female,120000.0,Sales Professional,Kolkata,West Bengal,2017-11-01,Active
1847,Parth,Bhavsar,1988-10-05,Female,120000.0,Software Engineer,Pune,Maharashtra,2023-09-02,Active
1848,Samarth,Devi,1973-05-24,Female,120000.0,Retired,Chennai,Tamil Nadu,2015-08-30,Active
1849,Ishaan,Sridhar,2000-10-12,Male,120000.0,Government Employee,Bengaluru,Karnataka,2024-05-26,Active
1850,Shaurya,Kar,1972-05-30,Male,120000.0,Self Employed,Pune,Maharashtra,2017-08-08,Active
1851,Amara,Thakur,1996-11-22,Other,292667.99,Self Employed,Bengaluru,Karnataka,2018-10-18,Inactive
1852,Aradhana,Bhagat,1954-12-01,Male,120000.0,Bank Employee,Mangaluru,Karnataka,2017-12-11,Active
1853,Hemani,Sethi,1983-09-10,Female,120000.0,Retired,Mumbai,Maharashtra,2020-02-18,Active
1854,Jason,Singhal,1998-11-27,Male,120000.0,Consultant,Mumbai,Maharashtra,2020-08-26,Active
1855,Brinda,Seth,1992-11-09,Female,120000.0,Consultant,Mysuru,Karnataka,2017-11-12,Active
1856,Dominic,Guha,1981-10-05,Female,198820.43,Doctor,Chennai,Tamil Nadu,2013-02-01,Active
1857,Faris,Raman,1962-10-09,Female,120000.0,Self Employed,Chennai,Tamil Nadu,2016-07-04,Active
1858,Faraj,Chopra,1961-10-25,Female,120000.0,Consultant,Jaipur,Rajasthan,2016-04-18,Active
1859,Isaac,Divan,1984-05-18,Other,120000.0,Bank Employee,Delhi,Delhi,2014-03-01,Closed
1860,Samarth,Verma,1993-04-16,Male,148553.58,Consultant,Mysuru,Karnataka,2011-12-27,Active
1861,Chaaya,Saha,1997-01-15,Male,120000.0,Teacher,Mangaluru,Karnataka,2020-10-24,Active
1862,Kevin,Som,1974-03-13,Male,120000.0,Teacher,Jaipur,Rajasthan,2018-10-01,Active
1863,Sachi,Bail,1970-06-10,Male,120000.0,Government Employee,Jaipur,Rajasthan,2014-10-26,Active
1864,Dev,Bains,2005-03-06,Female,120000.0,Doctor,Mumbai,Maharashtra,2015-07-22,Active
1865,Zinal,Nayak,1978-08-14,Male,166124.41,Self Employed,Jaipur,Rajasthan,2021-06-12,Active
1866,Hemal,Narain,1983-09-08,Male,120000.0,Government Employee,Hyderabad,Telangana,2021-09-11,Active
1867,Sai,Shankar,1971-04-19,Male,120000.0,Accountant,Chennai,Tamil Nadu,2021-04-02,Active
1868,Kevin,Mohan,1962-04-16,Male,120000.0,Sales Professional,Mumbai,Maharashtra,2025-01-11,Active
1869,Abha,Karan,1983-07-22,Female,120000.0,Student,Kolkata,West Bengal,2017-12-05,Active
1870,Bhavya,Batta,1960-09-11,Male,120000.0,Teacher,Hyderabad,Telangana,2017-08-11,Active
1871,Bhavani,Shah,1961-12-03,Male,186857.55,Student,Pune,Maharashtra,2022-02-16,Active
1872,Naveen,Wason,1970-01-05,Female,120000.0,Student,Bengaluru,Karnataka,2014-09-14,Active
1873,Parth,Dube,1961-07-30,Male,120000.0,Teacher,Hyderabad,Telangana,2015-08-26,Active
1874,Jackson,Barman,1972-02-24,Female,120000.0,Business Owner,Mumbai,Maharashtra,2021-05-17,Active
1875,Jonathan,Sastry,1968-04-28,Female,120000.0,Consultant,Delhi,Delhi,2017-11-22,Active
1876,Qarin,Jha,1988-11-17,Male,126477.1,Retired,Pune,Maharashtra,2023-08-19,Active
1877,Bakhshi,Nadig,1974-01-01,Female,120000.0,Sales Professional,Bengaluru,Karnataka,2014-02-13,Active
1878,Kashish,Sen,1987-05-05,Male,120000.0,Consultant,Mangaluru,Karnataka,2014-05-15,Closed
1879,Charvi,Dara,1952-04-19,Male,120000.0,Government Employee,Delhi,Delhi,2018-06-26,Active
1880,Xalak,Dhillon,1981-10-09,Male,120000.0,Self Employed,Chennai,Tamil Nadu,2017-01-18,Active
1881,Nachiket,Agrawal,2000-11-09,Male,120000.0,Sales Professional,Mumbai,Maharashtra,2020-11-22,Active
1882,Yashica,Narula,1994-08-25,Female,120000.0,Software Engineer,Delhi,Delhi,2023-08-09,Active
1883,Chakrika,Som,1970-04-29,Male,120000.0,Doctor,Mysuru,Karnataka,2024-06-07,Active
1884,Manan,Sathe,1973-08-26,Female,120000.0,Bank Employee,Mangaluru,Karnataka,2023-04-30,Active
1885,Isaiah,Srinivas,1953-05-01,Male,120000.0,Bank Employee,Kolkata,West Bengal,2013-12-22,Inactive
1886,Jackson,Morar,1952-04-16,Male,120000.0,Teacher,Delhi,Delhi,2018-06-08,Active
1887,Thomas,Sehgal,1974-12-04,Female,120000.0,Government Employee,Jaipur,Rajasthan,2013-03-05,Active
1888,Eta,Bhakta,1991-12-27,Male,120000.0,Teacher,Chennai,Tamil Nadu,2022-07-06,Active
1889,Robert,Vyas,1965-09-20,Male,146844.39,Business Owner,Pune,Maharashtra,2024-11-22,Active
1890,Arunima,Hayre,1952-02-20,Male,120000.0,Retired,Kolkata,West Bengal,2013-01-09,Active
1891,Sanaya,Chahal,1985-06-06,Male,120000.0,Consultant,Bengaluru,Karnataka,2018-04-24,Active
1892,Robert,Swaminathan,1972-03-23,Male,120000.0,Consultant,Jaipur,Rajasthan,2021-11-11,Active
1893,Yasti,Bhalla,1995-12-23,Male,120000.0,Doctor,Mysuru,Karnataka,2017-09-29,Active
1894,Mitali,Divan,1999-04-29,Male,120000.0,Software Engineer,Jaipur,Rajasthan,2018-11-17,Active
1895,Kala,Raju,1975-12-22,Male,120000.0,Doctor,Pune,Maharashtra,2011-10-23,Active
1896,Bhavani,Pai,1974-07-06,Female,120000.0,Consultant,Mangaluru,Karnataka,2016-11-04,Active
1897,Sanaya,Chahal,1965-04-13,Male,120000.0,Consultant,Mumbai,Maharashtra,2023-12-26,Active
1898,Sachi,Sagar,2005-04-17,Female,120000.0,Self Employed,Bengaluru,Karnataka,2019-02-17,Active
1899,Bhavya,Gade,2005-06-06,Female,120000.0,Retired,Mangaluru,Karnataka,2023-12-27,Active
1900,Panini,Sachdeva,1960-02-06,Female,120000.0,Bank Employee,Pune,Maharashtra,2021-08-04,Active
1901,Gabriel,Dhawan,1964-09-28,Male,120000.0,Business Owner,Hyderabad,Telangana,2016-10-05,Active
1902,Vaishnavi,Vohra,1973-06-05,Male,120000.0,Consultant,Delhi,Delhi,2012-09-22,Active
1903,Keya,Chakrabarti,1951-01-20,Female,120000.0,Sales Professional,Mysuru,Karnataka,2018-07-27,Active
1904,Anjali,Sachdeva,1962-07-03,Female,120000.0,Self Employed,Chennai,Tamil Nadu,2021-01-21,Active
1905,Turvi,Devan,1964-02-29,Male,120000.0,Sales Professional,Bengaluru,Karnataka,2014-10-07,Active
1906,Lakshmi,Mann,1988-04-17,Male,120000.0,Government Employee,Hyderabad,Telangana,2019-12-13,Active
1907,Brijesh,Mittal,1990-06-05,Male,125658.24,Retired,Mysuru,Karnataka,2016-10-09,Active
1908,Wakeeta,Sheth,1965-11-18,Female,120000.0,Bank Employee,Kolkata,West Bengal,2012-01-22,Active
1909,Aarnav,Dube,1968-06-23,Male,120000.0,Sales Professional,Chennai,Tamil Nadu,2016-09-16,Active
1910,Urmi,Dash,1995-02-04,Male,120000.0,Doctor,Bengaluru,Karnataka,2022-12-06,Active
1911,Bhavna,Sahni,1962-10-23,Male,145361.13,Retired,Hyderabad,Telangana,2019-12-21,Active
1912,Yash,Balakrishnan,1958-09-22,Female,120000.0,Retired,Delhi,Delhi,2024-08-11,Active
1913,Aradhana,Tailor,1955-02-22,Male,120000.0,Doctor,Mangaluru,Karnataka,2021-10-16,Active
1914,Janaki,Srivastava,1989-02-02,Male,120000.0,Software Engineer,Chennai,Tamil Nadu,2019-01-08,Active
1915,Aarna,Soni,1997-11-05,Male,189107.19,Business Owner,Hyderabad,Telangana,2025-07-10,Active
1916,Jagdish,Prakash,1985-06-24,Male,120000.0,Bank Employee,Bengaluru,Karnataka,2024-01-27,Active
1917,Anay,Lad,1961-09-07,Female,225238.21,Retired,Pune,Maharashtra,2021-07-01,Active
1918,Dalbir,Dhingra,1972-05-10,Female,120000.0,Teacher,Mumbai,Maharashtra,2019-06-12,Active
1919,Krishna,Parikh,1961-09-19,Female,120000.0,Teacher,Mangaluru,Karnataka,2012-07-02,Active
1920,Anjali,Patel,1979-02-25,Female,120000.0,Consultant,Jaipur,Rajasthan,2022-06-05,Active
1921,Ishani,Bava,1970-04-30,Female,120000.0,Doctor,Pune,Maharashtra,2016-07-25,Active
1922,Faraj,Varkey,1963-10-17,Male,120000.0,Software Engineer,Mysuru,Karnataka,2024-08-22,Active
1923,Qadim,Chandra,1991-05-08,Male,120000.0,Bank Employee,Kolkata,West Bengal,2024-05-28,Active
1924,Oliver,Naidu,1972-02-14,Female,120000.0,Self Employed,Kolkata,West Bengal,2023-04-04,Inactive
1925,Charvi,Madan,1997-03-31,Male,120000.0,Government Employee,Mysuru,Karnataka,2023-06-24,Active
1926,Janani,Char,1986-12-21,Male,120000.0,Accountant,Pune,Maharashtra,2021-06-21,Active
1927,Indira,Dhawan,1951-06-25,Female,120000.0,Accountant,Mumbai,Maharashtra,2013-12-06,Active
1928,Zarna,Manda,1975-12-27,Male,120000.0,Business Owner,Delhi,Delhi,2024-11-07,Active
1929,Vedhika,Sabharwal,1973-10-05,Female,120000.0,Retired,Jaipur,Rajasthan,2014-05-18,Active
1930,Harsh,Kamdar,1961-02-13,Female,120000.0,Self Employed,Delhi,Delhi,2020-03-01,Active
1931,Timothy,Guha,2004-09-16,Male,120000.0,Business Owner,Bengaluru,Karnataka,2021-02-08,Active
1932,Ishaan,Sahni,1981-12-09,Female,120000.0,Bank Employee,Kolkata,West Bengal,2012-11-25,Active
1933,Jackson,Deep,1951-10-14,Male,120000.0,Student,Chennai,Tamil Nadu,2019-10-05,Active
1934,Ijaya,Muni,1997-08-18,Female,120000.0,Self Employed,Chennai,Tamil Nadu,2017-10-08,Inactive
1935,Liam,Sathe,1991-04-10,Female,164526.2,Teacher,Pune,Maharashtra,2020-07-02,Active
1936,Hema,Gera,1998-11-29,Male,120000.0,Business Owner,Pune,Maharashtra,2016-10-14,Inactive
1937,Ayush,Dani,1965-09-25,Male,120000.0,Business Owner,Bengaluru,Karnataka,2013-10-16,Active
1938,Lucky,Karan,1971-07-11,Male,120000.0,Software Engineer,Pune,Maharashtra,2013-09-25,Active
1939,Shaurya,De,1955-12-14,Female,120000.0,Self Employed,Delhi,Delhi,2018-10-30,Active
1940,Isaac,Brahmbhatt,1951-11-19,Female,120000.0,Software Engineer,Bengaluru,Karnataka,2024-10-12,Active
1941,Veda,Sankar,1953-06-30,Female,182087.28,Software Engineer,Kolkata,West Bengal,2014-12-11,Active
1942,Hritik,Bali,2004-07-27,Female,120000.0,Doctor,Chennai,Tamil Nadu,2022-10-29,Active
1943,Yochana,Bhargava,1982-07-11,Female,120000.0,Retired,Bengaluru,Karnataka,2013-08-16,Active
1944,Zehaan,Bassi,1955-02-10,Male,152518.59,Accountant,Kolkata,West Bengal,2016-09-25,Active
1945,Advaith,Char,2003-11-04,Male,120000.0,Bank Employee,Chennai,Tamil Nadu,2013-09-16,Active
1946,Samesh,Iyengar,1963-03-06,Female,164535.07,Software Engineer,Mysuru,Karnataka,2023-01-04,Active
1947,Indali,Balakrishnan,1956-10-12,Male,120000.0,Retired,Mysuru,Karnataka,2014-01-29,Active
1948,Arunima,Pall,1974-07-28,Male,120000.0,Self Employed,Chennai,Tamil Nadu,2014-05-02,Active
1949,Xiti,Khurana,1984-12-17,Female,120000.0,Student,Jaipur,Rajasthan,2021-04-21,Active
1950,Ekansh,Chaudhary,1989-12-11,Male,120000.0,Accountant,Delhi,Delhi,2024-08-02,Active
1951,Akshay,Wadhwa,1965-05-15,Female,145984.2,Teacher,Chennai,Tamil Nadu,2023-10-12,Inactive
1952,Rehaan,Manda,1962-04-17,Male,174765.76,Bank Employee,Mangaluru,Karnataka,2024-06-06,Active
1953,Aayush,Chaudhary,1965-03-02,Other,120000.0,Accountant,Bengaluru,Karnataka,2020-03-06,Active
1954,Vaishnavi,Peri,1998-02-10,Female,217654.56,Doctor,Bengaluru,Karnataka,2021-08-18,Active
1955,Qasim,Sarraf,1996-06-08,Male,120000.0,Consultant,Hyderabad,Telangana,2013-06-05,Active
1956,Pratyush,Pant,1976-06-08,Male,132545.26,Software Engineer,Hyderabad,Telangana,2018-10-26,Active
1957,Tanish,Varkey,1966-02-01,Male,120000.0,Teacher,Pune,Maharashtra,2018-07-15,Active
1958,Isaiah,Murthy,1959-01-06,Male,120000.0,Government Employee,Mangaluru,Karnataka,2019-07-13,Inactive
1959,Imaran,Venkatesh,1959-11-08,Male,135240.18,Teacher,Jaipur,Rajasthan,2020-01-14,Inactive
1960,Jalsa,Mani,1988-07-07,Female,181518.87,Self Employed,Delhi,Delhi,2023-11-21,Active
1961,Banjeet,Butala,1972-12-06,Female,120000.0,Retired,Mangaluru,Karnataka,2020-01-01,Inactive
1962,Jack,Rajan,1969-11-26,Male,120000.0,Retired,Mumbai,Maharashtra,2019-05-18,Active
1963,Devika,Sawhney,1965-12-22,Male,120000.0,Teacher,Kolkata,West Bengal,2021-01-09,Active
1964,Nikita,Mannan,1979-09-23,Male,120000.0,Retired,Delhi,Delhi,2014-10-25,Active
1965,Ekaraj,Soni,1996-10-25,Female,120000.0,Government Employee,Chennai,Tamil Nadu,2017-11-08,Active
1966,Praneel,Arya,1996-06-24,Male,120000.0,Accountant,Mysuru,Karnataka,2019-12-19,Active
1967,Henry,Randhawa,1980-05-30,Female,120000.0,Self Employed,Jaipur,Rajasthan,2020-06-29,Active
1968,Frederick,Dar,1960-05-11,Female,127285.92,Government Employee,Mangaluru,Karnataka,2018-04-27,Active
1969,Nandini,Chaudry,2001-01-21,Female,120000.0,Retired,Jaipur,Rajasthan,2014-06-22,Active
1970,Dhruv,Patla,1964-02-25,Female,120000.0,Teacher,Delhi,Delhi,2017-05-13,Active
1971,Sai,Raval,1958-12-16,Male,120000.0,Consultant,Chennai,Tamil Nadu,2015-07-26,Active
1972,Panini,Tata,1969-07-22,Male,120000.0,Consultant,Pune,Maharashtra,2024-08-12,Active
1973,Anjali,Ratta,1974-11-01,Other,120000.0,Doctor,Hyderabad,Telangana,2019-09-12,Inactive
1974,Nidhi,Sundaram,1985-05-28,Female,120000.0,Bank Employee,Jaipur,Rajasthan,2016-05-06,Active
1975,Manan,Sha,1957-12-15,Male,120000.0,Business Owner,Hyderabad,Telangana,2013-09-06,Active
1976,Zashil,Suri,1984-06-10,Female,131934.7,Government Employee,Mumbai,Maharashtra,2015-07-13,Active
1977,Krish,Balan,1957-05-19,Male,120000.0,Student,Hyderabad,Telangana,2024-02-26,Active
1978,Chatresh,Bir,1984-07-02,Male,120000.0,Retired,Mumbai,Maharashtra,2023-02-20,Active
1979,Avi,Gola,1976-08-22,Male,141621.56,Doctor,Chennai,Tamil Nadu,2021-11-20,Active
1980,Eta,Dua,1971-03-16,Female,120000.0,Consultant,Delhi,Delhi,2022-03-08,Active
1981,Gopal,Bose,1995-08-04,Female,120000.0,Business Owner,Hyderabad,Telangana,2024-05-22,Active
1982,Zinal,Tailor,2004-07-19,Female,120000.0,Government Employee,Mumbai,Maharashtra,2019-07-13,Active
1983,Saksham,Memon,1995-08-29,Female,120000.0,Software Engineer,Mysuru,Karnataka,2020-01-27,Active
1984,Vritti,Thaman,1968-05-29,Male,120000.0,Self Employed,Jaipur,Rajasthan,2020-10-30,Inactive
1985,Hemal,Zachariah,1987-10-20,Female,120000.0,Retired,Mysuru,Karnataka,2011-11-26,Active
1986,Azad,Sani,1958-09-17,Male,139418.82,Retired,Delhi,Delhi,2018-02-16,Active
1987,Shivani,Murty,1976-03-18,Male,120000.0,Retired,Bengaluru,Karnataka,2019-02-17,Active
1988,Tripti,Banik,1952-11-02,Male,120000.0,Self Employed,Pune,Maharashtra,2014-08-12,Active
